distance_from_peak_center_bp	distance_from_peak_center_mb	methylation_H3K27ac_peaks	support_H3K27ac_peaks	bootstrap_mean	bootstrap_std
98100	0.0981	0.8588297498635534	38	0.7271006062387292	0.07528061058773984
98200	0.0982	0.8264002544496621	40	0.6980110486617109	0.04083658196151268
98300	0.0983	0.8441133148049245	40	0.7257404354578098	0.07435733535023412
98400	0.0984	0.8827667489862875	32	0.7107281939666314	0.017565727036609982
98500	0.0985	0.8578850471638425	34	0.729637050608163	0.04166977089014725
98600	0.0986	0.8185404525359873	33	0.7291057299532527	0.04349200535733496
98700	0.0987	0.8275332286397528	36	0.7408648847315105	0.05730772389645707
98800	0.0988	0.8134689457720288	33	0.7312796272895199	0.0537086482656466
98900	0.0989	0.8275354323277945	38	0.7236387019378754	0.048011736722957575
99000	0.099	0.8179011582904976	39	0.6811336857184178	0.06836312568951772
99100	0.0991	0.862541521656316	39	0.7161126524641174	0.0867469877048493
99200	0.0992	0.8106093488214714	34	0.6728211661385977	0.03785120863618546
99300	0.0993	0.7981349162039846	35	0.7422007725668247	0.07943651536351239
99400	0.0994	0.826265082783239	40	0.7190815835182058	0.03283363816664143
99500	0.0995	0.8443438174049925	32	0.7369804664794077	0.04387960788499283
99600	0.0996	0.850153537939049	35	0.7412598502437913	0.04003527210578932
99700	0.0997	0.8260912914661512	33	0.7708024669060374	0.06170689555635497
99800	0.0998	0.8104104768060915	28	0.7335612438062141	0.0524320408521353
99900	0.0999	0.8584463894328658	31	0.7788198259288797	0.0692848714507627
100000	0.1	0.8449801522767317	32	0.7294096050992904	0.04523604485546428
100100	0.1001	0.8354599833923391	35	0.7463829606914487	0.014119234635718165
100200	0.1002	0.8971028520702633	32	0.719559489964879	0.020755099175640637
100300	0.1003	0.7798268205415123	34	0.7359093850602979	0.030211187819548707
100400	0.1004	0.8309431446714087	34	0.7228287741882113	0.0462560376999973
100500	0.1005	0.8728047133363936	32	0.7117007584061572	0.04678502756883043
100600	0.1006	0.8576762433334413	32	0.7323790627063208	0.040363343400120835
100700	0.1007	0.8648411718867877	41	0.6593635731977796	0.09113829096984713
100800	0.1008	0.8426684601386399	32	0.6969928940174291	0.053615409898038105
100900	0.1009	0.8454220731010897	35	0.7498341685720591	0.05081190647650388
101000	0.101	0.7957954090023499	36	0.7511333294844362	0.04933181356876703
101100	0.1011	0.8496716143532543	32	0.6759642621081097	0.052996493699503676
101200	0.1012	0.8428649172030035	30	0.7399629712784404	0.03482831080791589
101300	0.1013	0.8241595356694792	37	0.681068509895473	0.08477341202365149
101400	0.1014	0.7821589798828605	33	0.7124495370092485	0.04256725156641121
101500	0.1015	0.8058679373282643	29	0.6361515574915264	0.06757630683229307
101600	0.1016	0.8034334270126434	37	0.701311599590975	0.10180733793507014
101700	0.1017	0.8831072717014187	36	0.7561943895876124	0.030464674651531787
101800	0.1018	0.8117050255560978	34	0.6996671403761723	0.03357660471377099
101900	0.1019	0.8347515786798345	35	0.6296289609395908	0.08715527340044381
102000	0.102	0.8568449196182011	27	0.6747038328564944	0.0674446860894085
102100	0.1021	0.8698298168144343	33	0.7205117400034322	0.04469154516184673
102200	0.1022	0.832019570206558	35	0.6732866008296219	0.03144780498086058
102300	0.1023	0.8643536163013695	30	0.735612283845931	0.06130746581535619
102400	0.1024	0.8904506641322933	36	0.7180577777902665	0.04850117928717189
102500	0.1025	0.8507382641500763	38	0.6973175267480689	0.06053352717847692
102600	0.1026	0.781081429669582	37	0.6839600642880923	0.06028173373620182
102700	0.1027	0.8642041202621941	34	0.6913114810178999	0.02936612938495444
102800	0.1028	0.7982433737795168	36	0.7327254862141543	0.03614628194991433
102900	0.1029	0.8095473878412981	36	0.7082837560764934	0.03888365002082168
103000	0.103	0.7995581574331662	37	0.6779874309114409	0.07046051865397761
103100	0.1031	0.7828566536418731	35	0.7664541455727623	0.0462907223330044
103200	0.1032	0.7528688572560118	36	0.6973190362805617	0.05566189332536483
103300	0.1033	0.7738941537616518	36	0.7369073749625065	0.03436459003936404
103400	0.1034	0.8134134323964572	37	0.716117647873287	0.09070713208770884
103500	0.1035	0.8041903138067594	38	0.7212826079514201	0.013859779471531466
103600	0.1036	0.8384140645796824	37	0.7075240632533829	0.10196980048500898
103700	0.1037	0.8097706240379229	27	0.7033447471102818	0.07912868424276788
103800	0.1038	0.8267805679195939	35	0.7003363974044357	0.04220656632382448
103900	0.1039	0.8731096940653974	31	0.7056421844659744	0.024405157548261808
104000	0.104	0.8385288992924159	39	0.6737421872627378	0.0440654760445908
104100	0.1041	0.8814807674416393	40	0.7707084609544406	0.03577367978747924
104200	0.1042	0.8530762614271484	34	0.6823730068493978	0.04728701370050806
104300	0.1043	0.8275913643704934	26	0.7211824286020758	0.06880505380081481
104400	0.1044	0.8339616986823462	33	0.6944762087318639	0.013649073794518836
104500	0.1045	0.7886361399929394	36	0.6947878639842452	0.049448252018848005
104600	0.1046	0.7964391735782288	35	0.7164595426654603	0.04884222605142777
104700	0.1047	0.8135632871705482	28	0.7258950534960453	0.059855646588806204
104800	0.1048	0.8621831780137732	33	0.7049174643304781	0.03439488490983037
104900	0.1049	0.7681417694485627	31	0.6520308713757947	0.054702034067540616
105000	0.105	0.8237523494208348	34	0.7106944055152035	0.06241310752123854
105100	0.1051	0.852474467327913	33	0.7001233186942354	0.08088404469202243
105200	0.1052	0.8028585714531749	33	0.7324141828285748	0.10747090616980284
105300	0.1053	0.872219727116038	34	0.7351981408960976	0.041647706823799
105400	0.1054	0.8631135356671876	31	0.6940305125807151	0.08950077498854504
105500	0.1055	0.7681711843740261	30	0.7018235860232184	0.06665673658091008
105600	0.1056	0.7892020758844649	32	0.7217471514527547	0.037386029955453134
105700	0.1057	0.8415078965477633	32	0.7036593640295135	0.05660873654222494
105800	0.1058	0.8265989129812782	35	0.696574249754816	0.0694042234281846
105900	0.1059	0.8319644036016647	36	0.727634575221175	0.014814927252320701
106000	0.106	0.802210207271724	33	0.6890491319090021	0.05684547425008219
106100	0.1061	0.7780481568251388	34	0.7117648551276793	0.03234456987284263
106200	0.1062	0.7574090797727513	36	0.7346836101991377	0.058819840829942065
106300	0.1063	0.7523133850369875	37	0.7100796540115609	0.0389370696255995
106400	0.1064	0.7804337409534788	34	0.6970500532542896	0.053957226605061075
106500	0.1065	0.7902616925535791	27	0.6597698727881678	0.08742545224773188
106600	0.1066	0.7266663341977294	36	0.6863233486014154	0.047243007876264356
106700	0.1067	0.7904310653840612	32	0.6853609893535935	0.058345285064242185
106800	0.1068	0.8450254551168572	29	0.6990886126402721	0.031804599318061996
106900	0.1069	0.8167464365684752	31	0.6922731326925751	0.028367161704059354
107000	0.107	0.8320481657763457	33	0.6700911059830557	0.1219124452082981
107100	0.1071	0.801503461883106	33	0.7187949123666204	0.05731164169629604
107200	0.1072	0.7646254168380241	37	0.7024906188828892	0.05247140088599104
107300	0.1073	0.8927614172708804	29	0.647553880245508	0.08734003733096517
107400	0.1074	0.9077871161051106	33	0.7167119109080817	0.05487550272998183
107500	0.1075	0.8274618754360766	35	0.765774810397376	0.05487573167867362
107600	0.1076	0.7872482191119614	34	0.7684320553012245	0.04491206535442824
107700	0.1077	0.8223498136179203	35	0.7613934477081544	0.06713724472427172
107800	0.1078	0.8884058930032734	29	0.7612569871246067	0.06973936551587437
107900	0.1079	0.8089436511719736	37	0.7156893905077559	0.034042391842465304
108000	0.108	0.7380642144737896	38	0.7202863298070971	0.04254298275143259
108100	0.1081	0.7387250060270705	36	0.6755704710757348	0.04935304876934326
108200	0.1082	0.8315498356382272	37	0.719114399607849	0.04737974601427547
108300	0.1083	0.8915342378083503	31	0.6229545785850252	0.06618762941458502
108400	0.1084	0.8430070575345605	37	0.7783615407329847	0.0414403103296092
108500	0.1085	0.8647850320240129	32	0.6962232183679824	0.045506484458903464
108600	0.1086	0.8291154927033393	35	0.7250595134859192	0.02465908479811061
108700	0.1087	0.7660359747459402	29	0.6960610972974747	0.08521678707424118
108800	0.1088	0.8096264476844415	26	0.7134799600144426	0.08295269674903549
108900	0.1089	0.780969733106509	35	0.6722428410496278	0.04463541705252693
109000	0.109	0.7466895334782856	40	0.6962484848781862	0.05717078578417543
109100	0.1091	0.7586292076794001	40	0.7532060398993202	0.04963306966993904
109200	0.1092	0.8024539736345213	35	0.7413119905815673	0.03388461371184365
109300	0.1093	0.8416244802644464	38	0.729382785230407	0.04523181620645671
109400	0.1094	0.7081325710792725	34	0.7301510972325653	0.0506583895591078
109500	0.1095	0.8572675249747591	34	0.7280805288927112	0.04001049150265488
109600	0.1096	0.7981039354414053	33	0.7116555456442162	0.05095053016098831
109700	0.1097	0.8548100083771973	39	0.7076747705873476	0.04728337254870368
109800	0.1098	0.815245665239632	34	0.7261436602570696	0.0850709378119065
109900	0.1099	0.8067800697139131	36	0.7234601778124011	0.060544285613138286
110000	0.11	0.8240955744060484	35	0.6942223095010565	0.07754544334335885
110100	0.1101	0.7705997048182917	39	0.7020478739457731	0.06986608301408909
110200	0.1102	0.858620711461499	35	0.7347984872088862	0.039610104554641756
110300	0.1103	0.8626933190874947	30	0.679902572787683	0.05270096581364978
110400	0.1104	0.8643621838271631	35	0.7368862489861298	0.05860654318087126
110500	0.1105	0.836795653833454	36	0.7136995718043553	0.021243184906852963
110600	0.1106	0.8517659725838856	31	0.6769486856161571	0.09382637409645439
110700	0.1107	0.8090310305302854	30	0.6801129225813807	0.04808546569996493
110800	0.1108	0.8577419940648798	32	0.6938256014673906	0.09925742605127971
110900	0.1109	0.8012121649800383	34	0.6954849875518866	0.07795613845715092
111000	0.111	0.8041948326272438	37	0.6767659559333389	0.05802792181092839
111100	0.1111	0.8928621473797252	31	0.7124228228794218	0.02897993835126029
111200	0.1112	0.7572269260547402	30	0.7176884311156648	0.04104065087147018
111300	0.1113	0.7337193992879159	30	0.7199020314600401	0.043258815758952726
111400	0.1114	0.7597490437912728	38	0.7364513838376571	0.06650549517256533
111500	0.1115	0.7846540296682	37	0.7057481947286655	0.07331429927057947
111600	0.1116	0.7512754668632619	34	0.6963177180787157	0.08486057748332163
111700	0.1117	0.8122976947344306	32	0.6902363409863036	0.03611132458172724
111800	0.1118	0.7766904190019072	36	0.6711305970019069	0.048830322247995404
111900	0.1119	0.8348285718903897	39	0.7384397985424912	0.04373807343488889
112000	0.112	0.8308514083574131	35	0.7508368901662855	0.03165484547112574
112100	0.1121	0.8075947046165164	35	0.7118655455842783	0.05190713640503635
112200	0.1122	0.8093088840730612	32	0.7238384865472753	0.05625707547382561
112300	0.1123	0.8179786806697765	36	0.6646020816937627	0.05936068988667063
112400	0.1124	0.7610516981715835	40	0.7152293598761679	0.017796224215675848
112500	0.1125	0.8240291372219615	27	0.7402377448509324	0.11019574817692578
112600	0.1126	0.7766726100686991	33	0.6936842948524111	0.053724896726190643
112700	0.1127	0.762840632359629	34	0.6576674920637219	0.09330050864524253
112800	0.1128	0.77791389834116	31	0.7263789359125805	0.0868332094378638
112900	0.1129	0.8090746846081014	31	0.7016003012001931	0.03362807687710272
113000	0.113	0.8021283036126992	36	0.6807160652900567	0.06022577336712158
113100	0.1131	0.7798696805740307	35	0.7182279257400707	0.057993799259376255
113200	0.1132	0.8096601322059862	29	0.7025608881660375	0.04988714995287177
113300	0.1133	0.8081406668156583	32	0.6796537177571751	0.057829129784728935
113400	0.1134	0.8233103798776571	36	0.640121680850279	0.06588372580266703
113500	0.1135	0.7761960740765066	35	0.6724230762757566	0.0487641303724882
113600	0.1136	0.7866056390858288	40	0.6684603347583519	0.07587347148995204
113700	0.1137	0.8309790277878738	38	0.6794966103204529	0.0937211629353627
113800	0.1138	0.8075107550645706	34	0.7091069633849656	0.07477798239921561
113900	0.1139	0.7811409755262693	32	0.7236404464036429	0.07616923402047046
114000	0.114	0.8601766707010162	35	0.6715733345061319	0.08609180427026747
114100	0.1141	0.7797654512525656	38	0.7356131493162376	0.04698341090715579
114200	0.1142	0.8787569915932362	29	0.7146543977405772	0.07873219791250202
114300	0.1143	0.7822946404183376	36	0.716246630617299	0.10653029599942294
114400	0.1144	0.8310297424300316	38	0.6976634789418246	0.10239560392340086
114500	0.1145	0.782143185683164	36	0.7257850880179249	0.0519624945345077
114600	0.1146	0.820062470518256	36	0.6886932674735565	0.04765504805866195
114700	0.1147	0.8182083843581778	33	0.7338960348059451	0.07694944928262547
114800	0.1148	0.811084978380649	30	0.7037782193293103	0.09707207219237289
114900	0.1149	0.8526915684791389	28	0.7151478169699048	0.016481942917645705
115000	0.115	0.8089892162958892	31	0.6749415149926964	0.05486451056632981
115100	0.1151	0.8673170439916593	34	0.7078630707392412	0.03778053462938814
115200	0.1152	0.819208993614233	39	0.7107631807045103	0.052563564072552436
115300	0.1153	0.8150281257739362	37	0.6817670439752416	0.08849562162592284
115400	0.1154	0.8227486266842577	34	0.7184179204779927	0.0650752388568394
115500	0.1155	0.7981240618422807	34	0.6443047511767122	0.06556832397915986
115600	0.1156	0.8088221773559713	34	0.6961939516833417	0.016989553405216375
115700	0.1157	0.829155662763018	33	0.7067155494406063	0.07858356533214908
115800	0.1158	0.7804307190731481	36	0.728003535734716	0.03723995748662481
115900	0.1159	0.8318948278691041	34	0.746246306484518	0.04344509116926657
116000	0.116	0.8251688237915756	35	0.637458764579306	0.11155009985633915
116100	0.1161	0.7843107279084794	38	0.70036752299445	0.08575667031762944
116200	0.1162	0.7670674250510979	31	0.724884216392125	0.0687839585087483
116300	0.1163	0.8013312688174667	35	0.6693109207758242	0.05548660254004442
116400	0.1164	0.8228148944231847	34	0.7077251851868948	0.03563377001261357
116500	0.1165	0.8235629727148808	34	0.6847712118050769	0.06921088088700102
116600	0.1166	0.7461094885754689	33	0.6724193139801631	0.08141560381600775
116700	0.1167	0.7834557649306674	37	0.6597212069214295	0.06053163692447464
116800	0.1168	0.7782404680430182	31	0.6951877975325862	0.09256986658468015
116900	0.1169	0.8025656800449068	32	0.7129166884625068	0.07113967678162543
117000	0.117	0.8079491946472989	35	0.6688993703159991	0.04928614455484678
117100	0.1171	0.8018740530768943	30	0.7118811470561269	0.06584966243473113
117200	0.1172	0.8523910616658318	39	0.5982808387606295	0.11935870036125036
117300	0.1173	0.8045847135626351	34	0.6786839881533008	0.09894503278611523
117400	0.1174	0.848090173309005	35	0.7105143390502603	0.04147501808082944
117500	0.1175	0.8078199333310969	40	0.6733083840160787	0.04695846841152282
117600	0.1176	0.7974341285122988	34	0.6829685028135067	0.04997516687313386
117700	0.1177	0.8359478179682377	31	0.7043157548078919	0.031803891859781386
117800	0.1178	0.7860531334626557	34	0.7158136785858302	0.05251901704032141
117900	0.1179	0.8701561945559642	30	0.7184756469418951	0.04433155408112312
118000	0.118	0.7986315584298637	37	0.6544433759577132	0.08290400965163845
118100	0.1181	0.8414700652426162	30	0.6521114068688803	0.0634988306291461
118200	0.1182	0.8423410409788914	31	0.7029171453959903	0.020047684643835408
118300	0.1183	0.8007417655515051	28	0.6966819839658365	0.13134212393132277
118400	0.1184	0.7788395660401338	28	0.6372691261179566	0.035830262671257045
118500	0.1185	0.7699354561546323	29	0.6470040481900626	0.07838228953272643
118600	0.1186	0.7977804176989671	34	0.6850883161548342	0.07583307957044735
118700	0.1187	0.8320800850259726	38	0.7314972218568572	0.029685485262937433
118800	0.1188	0.8192113031243414	33	0.6563965493973056	0.02927776765225955
118900	0.1189	0.7946343516982428	38	0.694703966094122	0.07207504834050023
119000	0.119	0.7928751940744542	35	0.7335941600352952	0.06355426951613417
119100	0.1191	0.8514185270585661	36	0.7155088261487063	0.046723473545146534
119200	0.1192	0.8198772522547494	37	0.6859342325276188	0.041309506032671965
119300	0.1193	0.8176884456712716	36	0.7264308878819079	0.04377024863249695
119400	0.1194	0.8760324576149264	37	0.6596390983588816	0.06942043696580572
119500	0.1195	0.8073784475367803	37	0.7594765141046755	0.047830388712935504
119600	0.1196	0.7955071208466707	40	0.69035518728973	0.05122512501074807
119700	0.1197	0.7739079071707707	36	0.6807813168575144	0.10490630337222459
119800	0.1198	0.7687283014869886	32	0.7042397871184405	0.04476317045551165
119900	0.1199	0.7993698077865142	31	0.701201873232906	0.06447246441500873
120000	0.12	0.7929287797503753	28	0.7184369028928399	0.04618177366385265
120100	0.1201	0.8392688284819038	38	0.663043767994487	0.056541232394686856
120200	0.1202	0.786885567641319	34	0.7252578108941868	0.03072742133542438
120300	0.1203	0.8016490120000364	34	0.6921841083007766	0.08710271338996897
120400	0.1204	0.8186912036835036	28	0.6816400907866995	0.07168945351902807
120500	0.1205	0.8465288410317524	37	0.6302669979196412	0.0715370999329122
120600	0.1206	0.8088435921991945	33	0.620937150231986	0.08934559705271489
120700	0.1207	0.8137412672110862	30	0.6586553804015922	0.06175395787488306
120800	0.1208	0.7706486602645207	36	0.5915285737740839	0.06898529828171808
120900	0.1209	0.7872225084309707	37	0.6872870542167434	0.05443110798996023
121000	0.121	0.8113366474781245	33	0.6947751327413944	0.05638584660990342
121100	0.1211	0.8407505806742388	32	0.6953035691985343	0.0838740317206914
121200	0.1212	0.8504818941796267	34	0.583337051683662	0.06590464024251849
121300	0.1213	0.8017520434715627	36	0.7048007322838342	0.06579869899874327
121400	0.1214	0.8556683910249313	34	0.7244636176775888	0.06150768775790452
121500	0.1215	0.8431608257608766	30	0.712578232179409	0.0708794238944527
121600	0.1216	0.8770438077429437	32	0.6747399917956842	0.0502267433443281
121700	0.1217	0.8903520583561525	40	0.6576581918978908	0.06764855811249186
121800	0.1218	0.7882266207338204	37	0.7336424529188249	0.061694403118415585
121900	0.1219	0.8614276048656596	30	0.6416663239366494	0.06639114087509068
122000	0.122	0.7755121559418224	29	0.6799120279694927	0.08161156577239313
122100	0.1221	0.8279655434732865	29	0.7027800054494426	0.07686948969613354
122200	0.1222	0.8098980831945731	32	0.7360106922641388	0.0811566892286277
122300	0.1223	0.8458534991875446	32	0.7131934994400632	0.08839191035546567
122400	0.1224	0.8579192069799053	35	0.7144507453426907	0.06234620271851087
122500	0.1225	0.8619922386664386	33	0.6754128405115076	0.09110150711015917
122600	0.1226	0.8301864803724082	34	0.7134244945002735	0.08615525061459091
122700	0.1227	0.7702182932245968	34	0.6760726895310872	0.04018572285459261
122800	0.1228	0.8572945381498008	35	0.6898654338562222	0.023460231070802657
122900	0.1229	0.8286345150706079	33	0.7150665896372004	0.09224314850076008
123000	0.123	0.8046468249317854	34	0.7091053351898424	0.09451612047234509
123100	0.1231	0.8030774338678275	34	0.7192937132679932	0.07636197062309115
123200	0.1232	0.829124298715765	32	0.6669848714980389	0.08743521258592284
123300	0.1233	0.8424648305819167	33	0.6472836024939437	0.10660684217493156
123400	0.1234	0.8300492979373375	32	0.6950204873785341	0.033905769142931495
123500	0.1235	0.748552174861085	34	0.6345817511047196	0.06647472138737011
123600	0.1236	0.7962206169663479	35	0.6728732148622985	0.05675399559718468
123700	0.1237	0.8156634554302821	36	0.724570565129629	0.05038079995925919
123800	0.1238	0.8072773521500104	33	0.7028232040089767	0.04799285627710342
123900	0.1239	0.815707737985278	33	0.7199176052244761	0.08625220550365584
124000	0.124	0.8078529412583819	28	0.7389517886435476	0.0752021920103933
124100	0.1241	0.8388005656158851	26	0.6839466191003936	0.05315598837847094
124200	0.1242	0.8078794451343353	35	0.6694663940489564	0.05566946552566592
124300	0.1243	0.7883313931386229	38	0.6684046374497717	0.0439858785551401
124400	0.1244	0.758029226995033	31	0.6661394112853026	0.0915250509783224
124500	0.1245	0.8248448630553266	34	0.7088288655836694	0.09710174185083183
124600	0.1246	0.7956659140071026	33	0.7306250342420858	0.10749111210699445
124700	0.1247	0.7292623859942347	41	0.7282458549722118	0.06426270949059792
124800	0.1248	0.7483731597512291	31	0.735066172564147	0.052060048839727334
124900	0.1249	0.8184077649709021	37	0.6670084123284823	0.06463464784040979
125000	0.125	0.7404536827386862	31	0.6380454936680409	0.08359559857547721
125100	0.1251	0.7199930292706226	33	0.6833027052022468	0.086280505269317
125200	0.1252	0.7838602194419095	36	0.6675295734800447	0.03368737689821327
125300	0.1253	0.7993163536819883	30	0.6774269764730804	0.07259913022930853
125400	0.1254	0.7994796652681322	34	0.7106876849322958	0.08072077735216968
125500	0.1255	0.743397408558478	32	0.6765868947978145	0.06824566834257828
125600	0.1256	0.7541790933656591	31	0.7433371848902214	0.05116906086714777
125700	0.1257	0.8560717965482612	34	0.7006753970720102	0.05608152418973911
125800	0.1258	0.8397301490392434	33	0.7059366805777557	0.07960674763172394
125900	0.1259	0.8420581852674422	34	0.7377003046953412	0.04853494334147073
126000	0.126	0.7967264872450353	33	0.6787690470875575	0.07175430091850513
126100	0.1261	0.7927658882117662	31	0.7314091073540381	0.09670565664267444
126200	0.1262	0.7350701727516717	36	0.7106590581589839	0.03905704079964961
126300	0.1263	0.7684873732952235	33	0.7347417429372435	0.05656532250213046
126400	0.1264	0.8364861077024994	32	0.7323416666090377	0.05932917025768748
126500	0.1265	0.8221481362529949	36	0.6356438932104075	0.058987072078724605
126600	0.1266	0.8454655294085799	39	0.6757639506404238	0.07204776909211036
126700	0.1267	0.8124202940769814	34	0.6645899283411358	0.04818831717129636
126800	0.1268	0.7936462301730316	32	0.6675032429815527	0.07631736401428059
126900	0.1269	0.8777934439761705	37	0.6956461877930356	0.0775716363680117
127000	0.127	0.8498436427993457	37	0.685095173060952	0.04519757144285971
127100	0.1271	0.8364222512809478	40	0.6998521735735536	0.03629119437767993
127200	0.1272	0.8190834668679435	27	0.704007629345241	0.04032220768565573
127300	0.1273	0.8981961698901989	31	0.7035664275357568	0.044178508681749266
127400	0.1274	0.8202045801875975	36	0.7533914917836484	0.0636404260767996
127500	0.1275	0.840413002915792	36	0.6966725341906284	0.07250127364367998
127600	0.1276	0.812431187299978	35	0.7052796002854148	0.06933480600121125
127700	0.1277	0.8340844833731913	34	0.6784580954963719	0.07872834456800114
127800	0.1278	0.8115591741951872	36	0.6956353523568353	0.05694895195503672
127900	0.1279	0.7803277642263367	30	0.7284463444459395	0.07473253223731917
128000	0.128	0.8554595364851798	32	0.7296970086851838	0.09477056666009818
128100	0.1281	0.7956766105992653	33	0.7336523900515266	0.03679893366610951
128200	0.1282	0.8498710220940678	38	0.7125000173431804	0.11788043548208757
128300	0.1283	0.8519120687673853	31	0.7322907381905787	0.07457111527098247
128400	0.1284	0.8278855786701254	34	0.7164631670519713	0.1146642598907511
128500	0.1285	0.8831373330964497	35	0.689218561019573	0.0740465572529515
128600	0.1286	0.8265059716814371	37	0.7096915469967033	0.0772074997569499
128700	0.1287	0.8226191200025782	35	0.7329000636703288	0.08508195253474088
128800	0.1288	0.8783057136485749	36	0.7326093681524133	0.058584453226583594
128900	0.1289	0.8200106490624434	35	0.7463887220052718	0.05228271705771594
129000	0.129	0.8146427288221307	39	0.7430012147119293	0.09073274165428022
129100	0.1291	0.8097518446095644	38	0.7187951259439389	0.07353952465722177
129200	0.1292	0.7755252435018084	37	0.7799275772737552	0.08366547589496683
129300	0.1293	0.8346418714294644	34	0.6816538132124462	0.10087575246772662
129400	0.1294	0.7547532559922672	31	0.6782319885923689	0.1351028025720708
129500	0.1295	0.7964352219306596	32	0.7161527082196643	0.0804147902637845
129600	0.1296	0.7269949344724053	31	0.677214580364023	0.05828045511316201
129700	0.1297	0.8081200941399544	34	0.7311858850456094	0.06710553345137095
129800	0.1298	0.8079384329862354	34	0.7374181837314226	0.06602842597880851
129900	0.1299	0.7737855291780537	29	0.7150208181515609	0.06438522462734278
130000	0.13	0.7474204726307335	34	0.7340621285106426	0.1146832594493806
130100	0.1301	0.8429491084283636	33	0.7362379318138708	0.10197320267357106
130200	0.1302	0.7971933391279428	39	0.719236815272963	0.03892957437537918
130300	0.1303	0.7413949767921454	34	0.7585751507257228	0.05731047632840892
130400	0.1304	0.8201802849218626	37	0.7926365987477715	0.07120497476084678
130500	0.1305	0.7819053881503288	34	0.775223463410523	0.05214539196183698
130600	0.1306	0.7759007586961144	36	0.7265253306378489	0.09640425797724621
130700	0.1307	0.8211681928950523	34	0.7302310698035708	0.07740810561387254
130800	0.1308	0.7940620756085949	27	0.7306470583565469	0.02116096998853959
130900	0.1309	0.7652918176356738	29	0.7108994388665103	0.07550193610857724
131000	0.131	0.7837313249340991	38	0.7125228283351877	0.03363209571274616
131100	0.1311	0.7724422276806987	37	0.7149429253114972	0.0518566888254128
131200	0.1312	0.8461188708176268	34	0.7123648618020559	0.04717054676288212
131300	0.1313	0.8243067580085912	31	0.7354334380861731	0.03260848375396413
131400	0.1314	0.8142477864597581	36	0.7171733135649141	0.043079772176664276
131500	0.1315	0.852405445399127	35	0.6913588154459573	0.022822748064114336
131600	0.1316	0.8052676836952359	34	0.680966075482621	0.08450361327578804
131700	0.1317	0.8513606132325449	36	0.6786238281654481	0.09476136758822819
131800	0.1318	0.8335379566904775	34	0.6935544953577831	0.04522390284415444
131900	0.1319	0.8411189277641112	31	0.7223430535866571	0.06041339159036509
132000	0.132	0.8382633928682267	37	0.7047559889857203	0.06169413244505777
132100	0.1321	0.8147511233898795	36	0.6866662996693731	0.03492820350792253
132200	0.1322	0.8211643572038473	30	0.7590782115126913	0.07332212243509567
132300	0.1323	0.8308757588333544	34	0.7296932378584262	0.06573131352186651
132400	0.1324	0.8094993646897011	36	0.7173102011739195	0.05048829221309999
132500	0.1325	0.7320861473837538	31	0.7207751909915037	0.08386126103872052
132600	0.1326	0.7674670151601545	41	0.6826627361516425	0.03708990225380268
132700	0.1327	0.7485303393057189	33	0.6698781615071819	0.08039334871592614
132800	0.1328	0.80828387038842	40	0.7243336536149749	0.05957575959514829
132900	0.1329	0.7975499022472702	36	0.7012663551449647	0.04799042576675871
133000	0.133	0.8066000656551302	36	0.7254669228003496	0.06788968836468384
133100	0.1331	0.8296030296198961	41	0.7173549281499596	0.06145010390024825
133200	0.1332	0.83342240472676	40	0.6754217126227688	0.04591380271163135
133300	0.1333	0.8456335842623386	36	0.7360403889569821	0.018960022896904988
133400	0.1334	0.8504151021196897	37	0.6767286249705737	0.028974227368689667
133500	0.1335	0.8252723195404221	32	0.7136095368808555	0.05063146201852868
133600	0.1336	0.815389749610856	29	0.7534491155521483	0.03816941394636139
133700	0.1337	0.7986107882556366	39	0.7469959682431124	0.06138929247126169
133800	0.1338	0.8096126438490319	34	0.7309407138018702	0.03880727629413723
133900	0.1339	0.829221383466378	35	0.7196418465884166	0.050514947734831776
134000	0.134	0.8414739721180085	29	0.669964857493648	0.030541300429522113
134100	0.1341	0.8738430751672726	31	0.6830563780312694	0.04692560860055911
134200	0.1342	0.8267823304858889	31	0.6970671902794464	0.06566783299975498
134300	0.1343	0.8899008827123985	34	0.7024787383747497	0.030838541427912185
134400	0.1344	0.7987030086909992	32	0.6954833818755762	0.06400675299670758
134500	0.1345	0.8722775298288166	37	0.6989690885208862	0.08846050992162861
134600	0.1346	0.8341691278069431	31	0.6778412300548841	0.05370116367433717
134700	0.1347	0.7751209287525722	40	0.6451346953096602	0.08470430166755497
134800	0.1348	0.8751698721405252	29	0.6548316713020664	0.07486520901713237
134900	0.1349	0.835568114698963	29	0.649874454864813	0.06314552102372246
135000	0.135	0.7716327986329907	34	0.6153226120793448	0.10133556393742872
135100	0.1351	0.814670910808701	25	0.6364597335893738	0.06574903317705277
135200	0.1352	0.8118510024454904	29	0.6640302823858087	0.05900237223686185
135300	0.1353	0.7945556968498395	31	0.6980893309090537	0.055489540162073046
135400	0.1354	0.799646168524458	30	0.718435885150538	0.06873171898120042
135500	0.1355	0.753814606100981	34	0.7071954932833368	0.03729555802326435
135600	0.1356	0.7904311217510321	32	0.7548941526762156	0.036937847424344694
135700	0.1357	0.738950036582483	37	0.7493329110735755	0.030896639476853904
135800	0.1358	0.7828096915512706	33	0.6944312680418316	0.03909967256110911
135900	0.1359	0.7390806944091146	31	0.7270641991011426	0.027874931929324213
